"pants_num","pants_name","pants_brand","pants_hashtag","pants_starrating","pants_imgUrl","pants_rank","pants_hearts_count"
"1768633","1897 ICE SHOWER JEANS [WIDE STRAIGHT]","BRANDED","#청바지#바지#데님#와이드#스트레이트#데님팬츠#와이드데님","4.9","https://image.msscdn.net/images/goods_img/20210129/1768633/1768633_1_500.jpg","1517","6950"
"1147295","어글리 롱 와이드 데님 그레이","ADD","#데님#어글리#와이드#와이드데님#워싱#청바지#데님팬츠","4.8","https://image.msscdn.net/images/goods_img/20190909/1147295/1147295_2_500.jpg","1517","12000"
"2476135","[22SS] [패키지] 2pack 플리터 하프 팬츠 4종 JUSP4484","PERSTEP","#바지#쇼츠팬츠#팬츠#여름바지#반바지#밴딩팬츠#숏팬츠","4.8","https://image.msscdn.net/images/goods_img/20220408/2476135/2476135_1_500.jpg","1517","506"
"2335590","이지 와이드 데님 팬츠 오프화이트","GLW","#와이드청바지#루즈핏팬츠#화이트진#시티보이룩#남자청바지#오버핏#크림진#와이드데님","4.8","https://image.msscdn.net/images/goods_img/20220127/2335590/2335590_2_500.jpg","1517","1353"
"1296319","라이트웨이트 와이드 히든 밴딩 크롭 슬랙스 [블랙]","MUSINSA STANDARD","#라이트웨이트컬렉션#셋업#퍼펙트슬랙스#허리밴딩#정장바지#여름슬랙스#와이드핏#라이트웨이트","4.8","https://image.msscdn.net/images/goods_img/20200207/1296319/1296319_3_500.jpg","1517","2674"
"1564072","REVERSE HEAVY SWEAT PANTS_3% MELANGE GRAY","OUTSTANDING","#팬츠#트레이닝팬츠#조거팬츠#셋업#조거#REVERSEHEAVYSWEAT#셀럽픽","4.8","https://image.msscdn.net/images/goods_img/20200826/1564072/1564072_1_500.jpg","1517","3686"
"1009422","코튼 린넨 테이퍼드 이지 팬츠 [베이지]","MUSINSA STANDARD","#리넨#린넨컬렉션#면바지#여름바지#이지팬츠#캐주얼팬츠#테이퍼드#베이지","4.7","https://image.msscdn.net/images/goods_img/20190410/1009422/1009422_3_500.jpg","1517","3608"
"1588766","클럽 아웃포켓 우븐 조거팬츠 - 블랙","FCMM","#트레이닝바지#팬츠#트레이닝#트레이닝팬츠#조거팬츠#조거#우븐","4.8","https://image.msscdn.net/images/goods_img/20200908/1588766/1588766_2_500.jpg","1517","2964"
"1249103","와이드 히든 밴딩 슬랙스 [크림]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#트라우저#셋업#와이드팬츠#루즈핏#와이드핏#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20191211/1249103/1249103_3_500.jpg","1517","2458"
"1249105","와이드 히든 밴딩 슬랙스 [다크 그레이]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#트라우저#셋업#와이드팬츠#루즈핏#와이드핏","4.8","https://image.msscdn.net/images/goods_img/20191211/1249105/1249105_3_500.jpg","1517","3336"
"2058175","TAG SWEATPANTS - MELANGE GREY","BROWNBREATH","#셋업#스웻팬츠#조거팬츠#트레이닝팬츠#밴딩팬츠#로고팬츠#조거","4.8","https://image.msscdn.net/images/goods_img/20210811/2058175/2058175_4_500.jpg","1517","4311"
"1367406","CP 306 워싱 테이퍼드핏 면팬츠 CR","HALBKREIS","#테이퍼드#면팬츠#면바지#치노팬츠#출근룩#캐주얼팬츠#코튼팬츠","4.7","https://image.msscdn.net/images/goods_img/20200325/1367406/1367406_1_500.jpg","1517","3484"
"2495904","위드 치노 쇼츠 화이트","ADLIELOS","#팬츠#밴딩반바지#쇼츠#반바지추천#반바지#숏팬츠#밴딩팬츠","","https://image.msscdn.net/images/goods_img/20220418/2495904/2495904_2_500.jpg","1517","296"
"2384954","와이드핏 트레이닝 스웨트 팬츠 (다크그레이)","BRENSON","#트레이닝세트#트레이닝팬츠#트레이닝복#와이드팬츠#트레이닝바지#바지#밴딩팬츠","4.8","https://image.msscdn.net/images/goods_img/20220225/2384954/2384954_1_500.jpg","1517","661"
"2119985","와이드 밴딩 치노 팬츠 [BLACK]","DRAW FIT","#코튼팬츠#치노팬츠#면팬츠#카고팬츠#밴딩팬츠#와이드팬츠#면바지","4.8","https://image.msscdn.net/images/goods_img/20210909/2119985/2119985_3_500.jpg","1517","987"
"1573219","Wandering Painter - MOD7w","MODNINE","#와이드#와이드데님#와이드팬츠#청바지#원더링페인터#데님팬츠","4.9","https://image.msscdn.net/images/goods_img/20200901/1573219/1573219_1_500.jpg","1517","8109"
"2339566","[FAINA 7145]커버밴드 이염제로 생지 밑단컷팅 롱 루즈 부츠컷 데님(블랙)","MILLIONCOR","#캐주얼팬츠#팬츠#데님팬츠#청바지#데님#바지#기본데님","4.8","https://image.msscdn.net/images/goods_img/20220203/2339566/2339566_1_500.jpg","1517","3470"
"2060842","와이드 절개 벌룬팬츠 코튼 차콜","GLW","#와이드팬츠#시티보이룩#카고조거팬츠#코튼팬츠#치노팬츠#투턱#힙합","4.9","https://image.msscdn.net/images/goods_img/20210812/2060842/2060842_3_500.jpg","1517","2518"
"2419029","[SET] 쓰리피스 컴피 후드 아노락 셋업_스톤그레이","CODEGRAPHY","#셋업#조거팬츠#바람막이#후드집업#아노락#트레이닝바지#반바지","4.9","https://image.msscdn.net/images/goods_img/20220315/2419029/2419029_3_500.jpg","1517","1171"
"2032906","릴렉스드 테이퍼드 히든 밴딩 크롭 슬랙스 [네이비]","MUSINSA STANDARD","#정장팬츠#기본슬랙스#트라우저#허리밴딩#셋업#정장바지#퍼펙트슬랙스","4.9","https://image.msscdn.net/images/goods_img/20210719/2032906/2032906_1_500.jpg","1517","1011"
"1367401","밴딩 와이드 슬랙스 P 035_GY","HALBKREIS","#밴딩슬랙스#밴딩팬츠#슬랙스#와이드#와이드슬랙스#와이드팬츠#출근룩","4.7","https://image.msscdn.net/images/goods_img/20200325/1367401/1367401_1_500.jpg","1517","1565"
"1105841","[피스워커x가먼트레이블]Garment Worker Tapered Crop Jeans / Tapered (Greyish Blue)","GARMENT LABLE","#데님팬츠#청바지#데님#테이퍼드#크롭진#연청#콜라보","4.7","https://image.msscdn.net/images/goods_img/20190730/1105841/1105841_2_500.jpg","1517","7099"
"2360071","[CONA 9283] 커버밴드 루즈 와이드 코튼팬츠 (크림)","MILLIONCOR","#팬츠#코튼팬츠#와이드팬츠#바지#캐주얼팬츠#와이드핏#루즈핏","4.8","https://image.msscdn.net/images/goods_img/20220215/2360071/2360071_1_500.jpg","1517","3390"
"1414743","TAG SHORT PANTS - BLACK","BROWNBREATH","#반바지#밴딩반바지#밴딩팬츠#남자반바지#여름바지#트레이닝반바지#로고팬츠","4.8","https://image.msscdn.net/images/goods_img/20200422/1414743/1414743_3_500.jpg","1517","1544"
"1246213","[테이퍼드핏]STITCH BLACK CHIP","86ROAD","#데님#레직기#블랙진#청바지#크롭페이퍼드#테이퍼드#데님팬츠","4.7","https://image.msscdn.net/images/goods_img/20191206/1246213/1246213_5_500.jpg","1517","4794"
"2384959","[패키지] 와이드핏 조거 트레이닝 팬츠","BRENSON","#트레이닝세트#트레이닝팬츠#와이드팬츠#트레이닝바지#바지#밴딩팬츠#조거팬츠","4.7","https://image.msscdn.net/images/goods_img/20220225/2384959/2384959_1_500.jpg","1517","397"
"2495907","위드 치노 쇼츠 베이지","ADLIELOS","#쇼츠#반바지#숏팬츠#여름바지#밴딩팬츠#트레이닝쇼츠","","https://image.msscdn.net/images/goods_img/20220418/2495907/2495907_2_500.jpg","1517","475"
"1269616","ss 미니멀 스탠다드 카고조거 슬랙스 Khaki","SEVENSELAH","#슬랙스#여름조거#조거팬츠#카고조거#카키조거","4.8","https://image.msscdn.net/images/goods_img/20200113/1269616/1269616_3_500.jpg","1517","5887"
"2306947","Semi Wide Hidden Banding Slacks (Black)","JULIAPEPE","#슬랙스#치즈바지#직장인바지#와이드팬츠#와이드슬랙스#봄슬랙스","4.8","https://image.msscdn.net/images/goods_img/20220113/2306947/2306947_2_500.jpg","1517","3021"
"2392458","우먼즈 스웨트 쇼츠 [블랙]","MUSINSA STANDARD","#이지웨어#라운지웨어#반바지#스웨트팬츠#무신사스탠다드우먼즈#우먼즈스웨트컬렉션#스웨트컬렉션","4.9","https://image.msscdn.net/images/goods_img/20220302/2392458/2392458_1_500.jpg","1517","581"
"1425654","와이드 린넨 밴딩 팬츠 크림","GLW","#린넨#린넨팬츠#슬랙스#와이드팬츠#와이드슬랙스#린넨바지#여름바지","4.7","https://image.msscdn.net/images/goods_img/20200428/1425654/1425654_2_500.jpg","1517","7949"
"200979","M0580 9/10 length distressed jeans","MODIFIED","#워싱","4.9","https://image.msscdn.net/images/goods_img/20150515/200979/200979_1_500.jpg","1517","4943"
"1033516","트래블러 쇼츠 블랙","TRAVEL","#남자반바지#반바지#쇼츠#쇼트팬츠#숏바지#하프팬츠","4.7","https://image.msscdn.net/images/goods_img/20190503/1033516/1033516_1_500.jpg","1517","3142"
"2383020","cotton fatigue pants regular fit forest","UNIFORM BRIDGE","#캐리오버#코튼팬츠#퍼티그팬츠#퍼티그#22SPRING","4.8","https://image.msscdn.net/images/goods_img/20220224/2383020/2383020_1_500.jpg","1517","842"
"2032904","릴렉스드 테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 그레이]","MUSINSA STANDARD","#정장팬츠#기본슬랙스#트라우저#허리밴딩#셋업#정장바지#퍼펙트슬랙스","4.9","https://image.msscdn.net/images/goods_img/20210719/2032904/2032904_1_500.jpg","1517","1188"
"1211810","#0223 Melt black straight crop fit","FATALISM","#페이탈","4.6","https://image.msscdn.net/images/goods_img/20191104/1211810/1211810_9_500.jpg","1517","5720"
"1272786","사인 로고 스웻 팬츠 그레이","WHATITISNT","#사인로고#라운지웨어#원마일웨어#정호연착용","4.8","https://image.msscdn.net/images/goods_img/20200116/1272786/1272786_2_500.jpg","1517","10413"
"1623448","슬래쉬 슬림 크롭 데님 팬츠 [라이트 인디고]","MUSINSA STANDARD","#청바지#진#디스진#커팅진#무파진#블랙진#데님컬렉션#캐주얼팬츠#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20200924/1623448/1623448_3_500.jpg","1517","2256"
"2318489","패커블 윈드브레이커 쇼츠 블랙","COVERNAT","#숏팬츠#바지#팬츠#쇼츠#반바지","4.9","https://image.msscdn.net/images/goods_img/20220120/2318489/2318489_2_500.jpg","1517","1072"
"1370808","라이트웨이트 코튼 와이드 이지 팬츠 [베이지]","MUSINSA STANDARD","#라이트웨이트컬렉션#루즈핏#면바지#밴딩팬츠#여름바지#와이드핏#와이드#베이지#캐주얼팬츠#라이트웨이트","4.7","https://image.msscdn.net/images/goods_img/20200327/1370808/1370808_4_500.jpg","1517","2557"
"579205","UA 트윌 밴딩 반바지 연베이지","UNI APPAREL","#반바지#밴딩#밴딩반바지#밴딩쇼츠#밴딩숏츠#쇼츠#숏","4.6","https://image.msscdn.net/images/goods_img/20170619/579205/579205_8_500.jpg","1517","3709"
"755912","1916 RIVER STR JEANS [CROP SLIM]","BRANDED","#슬림#워싱진#중청데님#진#청바지#크롭진#크롭데님","4.8","https://image.msscdn.net/images/goods_img/20180413/755912/755912_3_500.jpg","1517","5423"
"1677686","리얼 와이드 히든 밴딩 슬랙스 [라이트 베이지]","MUSINSA STANDARD","#루즈핏#밴딩슬랙스#셋업팬츠#와이드핏#정장바지#퍼펙트슬랙스#밴딩#와이드#유아인착장상품#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20201104/1677686/1677686_4_500.jpg","1517","2480"
"1224098","리얼 와이드 히든 밴딩 슬랙스 [차콜 그레이]","MUSINSA STANDARD","#루즈핏#밴딩슬랙스#셋업팬츠#와이드핏#정장바지#퍼펙트슬랙스#밴딩#와이드","4.8","https://image.msscdn.net/images/goods_img/20191113/1224098/1224098_5_500.jpg","1517","2105"
"1953725","TERRY JOGGER PANTS (MELANGE GRAY) [LRPFCPJ732MGYM]","GROOVE RHYME","#트레이닝#트레이닝팬츠#트레이닝바지#조거팬츠#밴딩팬츠#와이드팬츠#스웻팬츠","4.8","https://image.msscdn.net/images/goods_img/20210517/1953725/1953725_2_500.jpg","1517","3032"
"1805118","우먼즈 스웨트 팬츠 [오트밀]","MUSINSA STANDARD","#조거팬츠#라운지웨어#이지웨어#트레이닝복#무신사스탠다드우먼즈#스웨트컬렉션#우먼즈스웨컬렉션#홈웨어컬렉션#우먼즈스웨트컬렉션","4.7","https://image.msscdn.net/images/goods_img/20210219/1805118/1805118_2_500.jpg","1517","4310"
"2396342","89 Wide Use Sweat Pants / 5 COLOR","BIG UNION","#밴딩팬츠#와이드팬츠#조거팬츠#조거#스웻팬츠#트레이닝팬츠#트레이닝","4.9","https://image.msscdn.net/images/goods_img/20220303/2396342/2396342_1_500.jpg","1517","718"
"2159914","깡 스타일리스트 x 플랙 스티즈 K49 블랙 린스드","PLAC","#남자데님#와이드#청바지#긴바지#와이드데님#데님팬츠#플랙×깡스타일리스트","4.8","https://image.msscdn.net/images/goods_img/20211001/2159914/2159914_4_500.jpg","1517","3175"
"2404496","Linen Cargo Jogger Pants Black","SCULPTOR","#밴딩팬츠#조거팬츠#조거#팬츠#바지#와이드팬츠#카고팬츠","4.8","https://image.msscdn.net/images/goods_img/20220308/2404496/2404496_1_500.jpg","1517","4136"
"1405881","크라우 와이드 카고 벌룬팬츠 카키 YHLP2284","JEMUT","#벌룬팬츠#벌룬핏#와이드팬츠#카고바지#카고팬츠#팬츠#벌룬","4.8","https://image.msscdn.net/images/goods_img/20200416/1405881/1405881_2_500.jpg","1517","6232"
"2160885","데일리 와이드 크림 진 (CREAM)","MAKEITTO","#청바지#와이드#크림진#블랙진#와이드팬츠#데님#와이드데님","4.7","https://image.msscdn.net/images/goods_img/20211004/2160885/2160885_1_500.jpg","1517","2988"
"1396522","Aurora blue road (크롭 스트레이트 핏)","86ROAD","#데님#로드시리즈#롤업#스트레이트#크롭데님#크롭","4.8","https://image.msscdn.net/images/goods_img/20200410/1396522/1396522_5_500.jpg","1517","5250"
"1900097","핀턱 치노 워싱 와이드 반바지 [베이지]","MODERMENT","#쇼트팬츠#하프팬츠#쇼츠#코튼#밴딩#시티보이#버뮤다팬츠","4.8","https://image.msscdn.net/images/goods_img/20210415/1900097/1900097_1_500.jpg","1517","1165"
"1778381","와이드 조거 스웻 팬츠 (OATMEAL)","TOFFEE","#트레이닝팬츠#트레이닝세트#스웻팬츠#조거팬츠#트레이닝바지#스웨트팬츠#트레이닝복","4.8","https://image.msscdn.net/images/goods_img/20210204/1778381/1778381_1_500.jpg","1517","1864"
"2419016","[SET] 쓰리피스 컴피 후드 아노락 셋업_블랙","CODEGRAPHY","#셋업#트레이닝바지#후드집업#바람막이#조거팬츠#아노락#반바지","4.9","https://image.msscdn.net/images/goods_img/20220315/2419016/2419016_3_500.jpg","1517","1985"
"1675532","세미 와이드 슬릿 히든 밴딩 슬랙스 [라이트 베이지]","MUSINSA STANDARD","#루즈핏#와이드핏#정장바지#퍼펙트슬랙스#셋업#밴딩팬츠#트라우저#기본슬랙스","4.8","https://image.msscdn.net/images/goods_img/20201103/1675532/1675532_4_500.jpg","1517","1232"
"2119982","와이드 밴딩 치노 팬츠 [KHAKI]","DRAW FIT","#코튼팬츠#치노팬츠#면팬츠#카고팬츠#밴딩팬츠#와이드팬츠#면바지","4.8","https://image.msscdn.net/images/goods_img/20210909/2119982/2119982_1_500.jpg","1517","1609"
"1841040","2 플리츠 와이드 밴드 트라우저 (4컬러)","JUAN HOMME","#남자바지#밴딩슬랙스#밴딩팬츠#와이드슬랙스#슬랙스팬츠#슬랙스#와이드팬츠","4.9","https://image.msscdn.net/images/goods_img/20210312/1841040/1841040_2_500.jpg","1517","3685"
"2063135","[CONA 9307] 가을용 커버밴드 이염없는 생지 와이드루즈 데님 (진청)","MILLIONCOR","#셀비지데님#여자데님#와이드데님#일자데님#일자청바지#데님#생지데님","4.8","https://image.msscdn.net/images/goods_img/20210813/2063135/2063135_11_500.jpg","1517","6887"
"1267867","M 머스트해브 3S 테이퍼드팬츠 - 블랙 / FK6884","ADIDAS","#운동복#추리닝#츄리닝#트랙팬츠#트레이닝바지#트레이닝복#밴딩#테이퍼드#조거","4.6","https://image.msscdn.net/images/goods_img/20200110/1267867/1267867_3_500.jpg","1517","5079"
"1143387","W 카버 7801 하이웨이스트 세미와이드핏 다크인디고 데님팬츠","MAGOODGAN","#데님#와이드#와이드데님#와이드팬츠#진#진청#청","4.8","https://image.msscdn.net/images/goods_img/20190905/1143387/1143387_4_500.jpg","1517","7154"
"627530","Double Tape Track Pants [Black/White]","XERO","#조거#츄리닝#트랙팬츠#트레이닝","4.7","https://image.msscdn.net/images/goods_img/20170907/627530/627530_1_500.jpg","1366","4643"
"2132235","벌룬핏 데님 와이드 팬츠 (D.BLUE)","TOFFEE","#와이드데님#데님팬츠#와이드팬츠#청바지#벌룬팬츠#토피와이드#벌룬핏","4.8","https://image.msscdn.net/images/goods_img/20210915/2132235/2132235_1_500.jpg","1366","2762"
"1815000","우먼즈 라운지 스웨트 팬츠 [다크 그레이]","MUSINSA STANDARD","#라운지웨어#트레이닝팬츠#무신사스탠다드우먼즈#바지#스웨트시리즈#트레이닝복#우먼즈스웨트컬렉션#스웨트컬렉션#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20210225/1815000/1815000_3_500.jpg","1366","4559"
"2247333","NSW  CLUB 조거팬츠","NIKE","#조거팬츠#트레이닝팬츠#트레이닝바지#기모바지#나이키조거팬츠#나이키바지#스웻팬츠","4.8","https://image.msscdn.net/images/goods_img/20211125/2247333/2247333_1_500.jpg","1366","1737"
"1310617","1974 CIRCLE JEANS [REGULAR STRAIGHT]","BRANDED","#세미와이드#스트레이트#워싱진#일자청바지#중청#중청진#스탠다드데님","4.8","https://image.msscdn.net/images/goods_img/20200218/1310617/1310617_1_500.jpg","1366","3995"
"1315090","CARGO STRING PANTS _ LIGHT GRAY","FRIZMWORKS","#나일론팬츠#스트링팬츠#조거팬츠#카고바지#카고팬츠#팬츠#미드세일","4.7","https://image.msscdn.net/images/goods_img/20200220/1315090/1315090_2_500.jpg","1366","2872"
"2480138","[드로우핏X깡스타일리스트] 밴딩 테이퍼드 슬랙스 [GREY]","DRAW FIT","#남자슬랙스#테이퍼드핏#슬랙스#깡스타일리스트#바지#출근룩#테이퍼드팬츠","4.9","https://image.msscdn.net/images/goods_img/20220411/2480138/2480138_1_500.jpg","1366","1380"
"1323975","라이트웨이트 테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 베이지]","MUSINSA STANDARD","#라이트웨이트컬렉션#셋업#퍼펙트슬랙스#허리밴딩#정장바지#여름슬랙스#라이트웨이트","4.8","https://image.msscdn.net/images/goods_img/20200226/1323975/1323975_2_500.jpg","1366","1315"
"1269538","크롭 테이퍼드 슬랙스 [블랙]","PARTS","#슬랙스#크롭#크롭슬랙스#크롭슬림핏슬랙스#테이퍼드#파츠슬랙스","4.7","https://image.msscdn.net/images/goods_img/20200113/1269538/1269538_14_500.jpg","1366","8111"
"2419890","RELAXED TAPERED FIT PANTS (Black)","MACHINE BOY MACHINE","#스웻팬츠#트레이닝바지#와이드팬츠#트레이닝팬츠#팬츠#조거팬츠#테이퍼드핏팬츠","5","https://image.msscdn.net/images/goods_img/20220315/2419890/2419890_1_500.jpg","1366","479"
"2351468","바이오스톤 워싱 와이드 데님 팬츠 (LIGHT BLUE)","TRILLION","#와이드데님#와이드핏#청바지#데님팬츠#바지","4.8","https://image.msscdn.net/images/goods_img/20220210/2351468/2351468_8_500.jpg","1366","1133"
"1017885","코튼 이지 쇼츠 [베이지]","MUSINSA STANDARD","#반바지#밴딩팬츠#올데이쇼츠#이지웨어#하프팬츠#쇼츠컬렉션","4.7","https://image.msscdn.net/images/goods_img/20190418/1017885/1017885_1_500.jpg","1366","1423"
"2406890","오디너리 테이퍼드 투턱 벨트 팬츠_Dim Gray","LAFUDGESTORE","#와이드팬츠#투턱팬츠#팬츠컬렉션#벨트팬츠#벨트#하의YOUAREIN","4.7","https://image.msscdn.net/images/goods_img/20220308/2406890/2406890_1_500.jpg","1366","928"
"1948819","#0272 WEST SIDE CUTTING WIDE FIT","FATALISM","#남자청바지#와이드팬츠#디스트로이드#주우재청바지#디스진#페이탈리즘신상","4.8","https://image.msscdn.net/images/goods_img/20210513/1948819/1948819_1_500.jpg","1366","2440"
"1385626","51004 HISHITOMO COLLECTION MIDDLE BLUE JEANS [RELAX STRAIGHT]","BRANDED","#중청#중청데님#청바지#슬림#프리미엄라인#스탠다드데님#스트레이트","4.9","https://image.msscdn.net/images/goods_img/20200403/1385626/1385626_1_500.jpg","1366","3505"
"1782610","SWEAT SHORTS MARCHE EMBLEM NEEDLEWORK_OATMEAL GREEN","MARDI MERCREDI","#바지#숏팬츠#팬츠#쇼츠#반바지#밴딩반바지","4.8","https://image.msscdn.net/images/goods_img/20210206/1782610/1782610_1_500.jpg","1366","3043"
"1173647","우먼즈 스웨트 조거 팬츠 [멜란지 그레이]","MELANGE MASTER","#무지스웨트#바지#세트업#스웨트#스웨트조거팬츠#조거바지#조거팬츠","4.7","https://image.msscdn.net/images/goods_img/20191001/1173647/1173647_3_500.jpg","1366","6649"
"290083","10부 스탠다드 핏 스판 슬랙스 블랙","ACOVER","#스판#슬랙스#슬렉스#슬림#9부#바지#팬츠","4.7","https://image.msscdn.net/images/goods_img/20151211/290083/290083_11_500.jpg","1366","3812"
"323740","와이드 핏 앵클 슬랙스 블랙","ACOVER","#슬랙스#와이드#와이드슬랙스#와이드팬츠#바지#팬츠#세미와이드","4.7","https://image.msscdn.net/images/goods_img/20160321/323740/323740_13_500.jpg","1366","4103"
"2283508","[데일리지] 와이드 진_SPTJC23C51","SPAO","#와이드팬츠#와이드진#데님#팬츠#데님팬츠#청바지","4.8","https://image.msscdn.net/images/goods_img/20211227/2283508/2283508_16_500.jpg","1366","939"
"1536423","[세트상품]타탄 체크 팬츠","ACOVER","#밴딩팬츠#세트#와이드팬츠#체크#트레이닝#팬츠#트레이닝팬츠","4.5","https://image.msscdn.net/images/goods_img/20200804/1536423/1536423_2_500.jpg","1366","5403"
"1224335","1960 BLACK YARD JEANS [CROP STRAIGHT]","BRANDED","#데님#스트레이트#와이드#청바지#크롭#블랙진#크롭데님","4.8","https://image.msscdn.net/images/goods_img/20191114/1224335/1224335_1_500.jpg","1366","5911"
"2408687","오디너리 테이퍼드 와이드 원턱 팬츠_Begie","LAFUDGESTORE","#팬츠#원턱팬츠#팬츠컬렉션#남자팬츠#와이드팬츠#테이퍼드#하의YOUAREIN","4.7","https://image.msscdn.net/images/goods_img/20220310/2408687/2408687_1_500.jpg","1366","1034"
"1123994","TOM BASIC STONE WASHING","LAB101","#데님팬츠#스트레이트진#청바지#스트레이트#워싱진#LM1DTM01MB","4.8","https://image.msscdn.net/images/goods_img/20190821/1123994/1123994_6_500.jpg","1366","3401"
"2116440","리얼 와이드 벨티드 슬랙스 [더스티 베이지]","MUSINSA STANDARD","#정장팬츠#기본슬랙스#벨트#트라우저#허리밴딩#셋업#정장바지#퍼펙트슬랙스#유아인착장상품","4.9","https://image.msscdn.net/images/goods_img/20210908/2116440/2116440_3_500.jpg","1366","2040"
"2037713","NSW 클럽 트레이닝바지 BV2714-010","NIKE","","4.8","https://image.msscdn.net/images/goods_img/20210722/2037713/2037713_1_500.jpg","1366","4301"
"2083459","939 LOGO SWEAT PANTS (GRAY)","ARCHIVE BOLD","","4.8","https://image.msscdn.net/images/goods_img/20210824/2083459/2083459_1_500.jpg","1366","6308"
"1941519","나일론 사이드 지퍼팬츠 (블랙)","CLACO","#트랙팬츠#나일론팬츠#스웨트팬츠#조거팬츠#테크웨어#밴딩팬츠#나일론","4.8","https://image.msscdn.net/images/goods_img/20210509/1941519/1941519_1_500.jpg","1366","1859"
"724867","투 라인 트랙 팬츠 (CP0050)","CRUMP","#바지#트랙팬츠#트레이닝#트레이닝바지#트레이닝세트","4.6","https://image.msscdn.net/images/goods_img/20180227/724867/724867_1_500.jpg","1366","3942"
"1571133","Black Magic - MOD7s","MODNINE","#와이드#데님#와이드데님#부츠컷#블랙진#블랙매직","4.9","https://image.msscdn.net/images/goods_img/20200831/1571133/1571133_1_500.jpg","1366","4624"
"1303071","와이드 히든 밴딩 슬랙스 [라이트 그레이]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#트라우저#셋업#와이드팬츠#루즈핏#와이드핏#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20200213/1303071/1303071_4_500.jpg","1366","1755"
"947581","#0186 Heritage black mannish crop fit","FATALISM","#데님#블랙진#크롭#페이탈리즘블랙진#흑청#짱구대디X페이탈리즘#페이탈","4.7","https://image.msscdn.net/images/goods_img/20190201/947581/947581_12_500.jpg","1366","8660"
"1941520","나일론 사이드 지퍼팬츠 (크림)","CLACO","#조거팬츠#트레이닝팬츠#스웨트팬츠#밴딩팬츠#카고팬츠#나일론팬츠#트레이닝","4.8","https://image.msscdn.net/images/goods_img/20210509/1941520/1941520_1_500.jpg","1366","2515"
"2093494","우먼즈 와이드 히든 밴딩 슬랙스 [미디엄 그레이]","MUSINSA STANDARD","#기본슬랙스#와이드핏#허리밴딩#정장바지#셋업#퍼펙트슬랙스#무신사스탠다드우먼즈#우먼즈슬랙스#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20210827/2093494/2093494_2_500.jpg","1366","1958"
"1145196","뉴 스트레이트 데님 팬츠 [BLACK]","DRAW FIT","#블랙진#와이드#청바지#테이퍼드#흑청바지#데님#데님팬츠","4.6","https://image.msscdn.net/images/goods_img/20190906/1145196/1145196_3_500.jpg","1366","8233"
"2384958","원턱 와이드 트레이닝 팬츠 (화이트멜란지)","BRENSON","#트레이닝세트#트레이닝팬츠#트레이닝바지#와이드팬츠#와이드#바지#밴딩팬츠","4.8","https://image.msscdn.net/images/goods_img/20220225/2384958/2384958_1_500.jpg","1366","578"
"987078","#0198 Sensitive -A standard fit","FATALISM","#스탠다드핏#연청#와이드#와이드핏#청바지#페이탈리즘스탠다드핏#페이탈","4.7","https://image.msscdn.net/images/goods_img/20190319/987078/987078_9_500.jpg","1366","4616"
"2392471","우먼즈 릴렉스드 스웨트 팬츠 [블랙]","MUSINSA STANDARD","#무신사스탠다드우먼즈#우먼즈스웨트컬렉션#스웨트컬렉션#이지웨어#라운지웨어#편한바지#트레이닝복","4.8","https://image.msscdn.net/images/goods_img/20220302/2392471/2392471_1_500.jpg","1366","500"
"2007389","테이퍼드 크롭 데님 팬츠 [워시드 블랙]","MUSINSA STANDARD","#청바지#스트레이트#슬림핏#워싱진#크롭진#데님컬렉션#캐주얼팬츠#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20210623/2007389/2007389_1_500.jpg","1366","2596"
"1285396","비기닝 데님 팬츠 빈티지블루 CJLP7354","WV PROJECT","#데님#데님팬츠#세미와이드#와이드데님팬츠#와이드팬츠","4.7","https://image.msscdn.net/images/goods_img/20200131/1285396/1285396_1_500.jpg","1366","3816"
"1965701","3S 첼시 숏 팬츠 - 블랙:화이트 / GL0022","ADIDAS","#데일리쇼츠#데일리반바지#삼선반바지#로고반바지#3ST#에어로레디#프라임그린","4.8","https://image.msscdn.net/images/goods_img/20210525/1965701/1965701_2_500.jpg","1366","3563"
"195040","BT21 HEXA MESH PANTS (BLACK)","VERYVAIN","#메쉬#반바지#밴딩#밴딩반바지#밴딩쇼츠#밴딩숏츠#블랙","4.8","https://image.msscdn.net/images/goods_img/20150504/195040/195040_3_500.jpg","1366","2991"
"1269096","[실켓쭈리][여름버전추가]세미와이드 이지 트레이닝 스웨트팬츠(블랙)","POWIT","#스웨트바지#스웨트팬츠#와이드팬츠#코튼팬츠#트레이닝바지#트레이닝팬츠#무지","4.8","https://image.msscdn.net/images/goods_img/20200113/1269096/1269096_3_500.jpg","1366","2810"
